,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
951435,1676,742,2,974710138,M,18,4,91301,Thinner (1996),Horror|Thriller,False
863924,5099,2107,5,962368059,M,18,0,02780,Halloween: H20 (1998),Horror|Thriller,False
720372,5394,2265,2,1041187929,M,18,0,60618,Nothing But Trouble (1991),Adventure|Comedy,False
941634,5054,2204,4,964471808,M,35,2,20818,Saboteur (1942),Thriller,False
994252,442,2128,4,1014945555,M,25,1,55105,Safe Men (1998),Comedy,False
855050,4048,2524,4,965498644,F,35,1,89431,"Towering Inferno, The (1974)",Action|Drama,False
827578,1545,3681,3,975511093,M,25,20,20009,For a Few Dollars More (1965),Western,False
937539,1635,2880,5,974716481,M,25,0,97212,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,False
955463,1224,3795,4,975364843,M,50,13,02125,"Five Senses, The (1999)",Drama,False
41250,4183,150,2,965330518,M,25,1,91730,Apollo 13 (1995),Drama,False
842012,1525,1081,3,974745692,F,25,16,94706,Victor/Victoria (1982),Comedy|Musical,False
192588,712,1291,3,975538719,M,25,0,95136,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
160204,910,457,4,975209593,F,50,0,98226,"Fugitive, The (1993)",Action|Thriller,False
62540,3487,2194,2,967059050,M,18,4,60611,"Untouchables, The (1987)",Action|Crime|Drama,False
639630,2063,2288,3,975742987,M,25,4,43138,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
114533,3211,1408,4,968548060,M,50,16,20015,"Last of the Mohicans, The (1992)",Action|Romance|War,False
204900,4774,1304,5,980123682,M,45,14,07458,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
607186,3824,500,3,978125350,M,25,17,32308,Mrs. Doubtfire (1993),Comedy,False
895497,4611,326,4,964155272,F,18,4,78705,To Live (Huozhe) (1994),Drama,False
241459,1545,296,2,974745179,M,25,20,20009,Pulp Fiction (1994),Crime|Drama,False
291801,5763,2890,5,959534912,F,25,1,08904,Three Kings (1999),Drama|War,False
70412,1899,3468,4,974695397,F,45,6,02135,"Hustler, The (1961)",Drama,False
852410,4736,1620,3,963298635,M,18,20,91505,Kiss the Girls (1997),Crime|Drama|Thriller,False
60754,193,3068,3,1025569327,F,45,15,44106,"Verdict, The (1982)",Drama,False
548154,1880,2108,5,974698230,M,35,0,91006,L.A. Story (1991),Comedy|Romance,False
71150,853,1210,5,975347230,M,25,17,55447,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
861944,770,2846,3,975491263,M,18,4,98499,"Adventures of Milo and Otis, The (1986)",Children's,False
402124,1285,1060,5,974791777,M,35,4,98125,Swingers (1996),Comedy|Drama,False
841334,1998,1078,4,985229173,F,50,9,24018,Bananas (1971),Comedy|War,False
174623,3705,318,4,966286973,M,45,7,30076,"Shawshank Redemption, The (1994)",Drama,False
915265,5649,848,3,958867502,F,18,4,90025,"Spitfire Grill, The (1996)",Drama,False
797300,274,3683,5,976594489,M,18,4,55455,Blood Simple (1984),Drama|Film-Noir,False
944875,268,1515,3,976648813,F,18,12,29708,Volcano (1997),Drama|Thriller,False
859125,1680,2520,3,974843294,M,25,20,95380,Airport (1970),Drama,False
569475,4460,441,3,965073334,M,25,14,70005,Dazed and Confused (1993),Comedy,False
829450,1369,3844,1,974998668,M,25,5,12308,Steel Magnolias (1989),Drama,False
571088,3999,481,3,965579181,M,35,17,30701,Kalifornia (1993),Drama|Thriller,False
11089,193,919,5,977020714,F,45,15,44106,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
793980,5008,3364,5,973735613,M,25,20,60615,"Asphalt Jungle, The (1950)",Crime|Film-Noir,False
788283,5522,3684,4,960089284,M,25,14,02460,"Fabulous Baker Boys, The (1989)",Drama|Romance,False
85466,4161,292,2,965340789,M,45,0,90404,Outbreak (1995),Action|Drama|Thriller,False
400759,4831,3160,5,974399474,F,25,1,04210,Magnolia (1999),Drama,False
982693,4388,414,2,966142244,M,45,3,75074,"Air Up There, The (1994)",Comedy,False
368355,3824,1274,2,965939892,M,25,17,32308,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,False
251003,2197,50,5,974606036,F,25,1,27515,"Usual Suspects, The (1995)",Crime|Thriller,False
41769,428,1,4,976260419,F,18,4,55455,Toy Story (1995),Animation|Children's|Comedy,False
471866,1430,2174,4,974760529,M,18,4,97215,Beetlejuice (1988),Comedy|Fantasy,False
114978,5996,1408,5,957297164,F,25,0,87114,"Last of the Mohicans, The (1992)",Action|Romance|War,False
590359,3578,2694,2,966711324,M,50,3,96714,Big Daddy (1999),Comedy,False
107313,506,2858,4,976207696,M,25,16,55103-1006,American Beauty (1999),Comedy|Drama,False
224612,1778,1240,3,974781082,M,18,4,94704,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
996130,4933,2211,4,963092263,M,25,15,94040,Secret Agent (1936),Thriller,False
664641,2015,1005,1,975035811,M,18,4,01003,D3: The Mighty Ducks (1996),Children's|Comedy,False
530650,4611,1215,1,964152016,F,18,4,78705,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
552870,5468,208,1,967833924,M,25,12,94618,Waterworld (1995),Action|Adventure,False
908975,59,3350,3,977934457,F,50,1,55413,"Raisin in the Sun, A (1961)",Drama,False
827768,4682,3681,4,964645434,M,25,7,05346,For a Few Dollars More (1965),Western,False
8747,4510,1287,3,964990792,M,45,7,92503,Ben-Hur (1959),Action|Adventure|Drama,False
194032,15,653,2,978212570,M,25,7,22903,Dragonheart (1996),Action|Adventure|Fantasy,False
410328,5319,1148,4,960865611,M,18,17,94941,"Wrong Trousers, The (1993)",Animation|Comedy,False
913103,4422,3564,3,965117633,M,25,5,10463,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,False
710929,757,1347,3,975527447,M,25,12,97401,"Nightmare on Elm Street, A (1984)",Horror,False
600057,5482,832,4,959867909,M,18,7,10014,Ransom (1996),Drama|Thriller,False
694965,4053,330,2,965493244,M,25,18,36264,Tales from the Hood (1995),Comedy|Horror,False
54757,5699,2028,4,958597920,M,35,15,94706,Saving Private Ryan (1998),Action|Drama|War,False
59793,3391,1246,5,967588409,M,18,4,48135,Dead Poets Society (1989),Drama,False
896206,319,193,1,976427569,F,50,6,33436,Showgirls (1995),Drama,False
996412,563,888,1,976045348,M,25,4,53703,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,False
96844,1752,110,4,974703360,M,25,3,96813,Braveheart (1995),Action|Drama|War,False
925452,1641,2995,3,974714605,M,25,0,95819,"House on Haunted Hill, The (1999)",Horror,False
428890,5424,3363,4,995069123,F,35,2,80012,American Graffiti (1973),Comedy|Drama,False
275440,2679,3020,3,973439549,F,18,4,02143,Falling Down (1993),Action|Drama,False
493552,588,2407,4,975943985,F,25,11,23220,Cocoon (1985),Comedy|Sci-Fi,False
553537,424,3928,4,1017242607,M,25,17,55112,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,False
585629,4450,3269,1,965087315,M,25,15,60611,Forever Young (1992),Adventure|Romance|Sci-Fi,False
211050,1584,1136,5,974736487,M,25,19,45701,Monty Python and the Holy Grail (1974),Comedy,False
916429,5470,3317,3,987806420,M,56,7,20003-2712,Wonder Boys (2000),Comedy|Drama,False
20643,2038,2797,4,974669361,F,45,1,33301,Big (1988),Comedy|Fantasy,False
745456,1181,2409,2,975192659,M,35,7,20716,Rocky II (1979),Action|Drama,False
552483,1807,208,2,974742329,M,18,17,20742,Waterworld (1995),Action|Adventure,False
980810,4386,3181,4,969904111,M,25,5,74055,Titus (1999),Drama,False
6189,735,1197,4,975480584,M,25,14,04240,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
865061,1181,2491,2,976066747,M,35,7,20716,Simply Irresistible (1999),Comedy|Romance,False
106744,5806,982,3,957986583,F,50,1,08826,Picnic (1955),Drama,False
642412,4344,76,1,966455854,M,25,1,44240,Screamers (1995),Sci-Fi|Thriller,False
29622,2041,1097,3,983034084,F,25,20,24015,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
812696,2659,3341,4,973469122,M,35,14,01060,Born Yesterday (1950),Comedy,False
317493,1179,32,4,974856323,M,50,1,91030,Twelve Monkeys (1995),Drama|Sci-Fi,False
918967,4207,2755,2,965324528,M,35,1,90731,Light of Day (1987),Drama,False
615341,5499,3261,5,959797486,F,25,19,60201,Singles (1992),Comedy|Drama|Romance,False
498860,5153,370,2,961969726,M,25,7,60046,Naked Gun 33 1/3: The Final Insult (1994),Comedy,False
508072,4328,3099,3,1014824913,M,50,3,75650,Shampoo (1975),Comedy|Romance,False
442261,436,2140,5,976246270,M,18,4,43023,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
379959,2186,555,3,974607461,M,18,5,41018,True Romance (1993),Action|Crime|Romance,False
628269,1960,1185,4,975707120,M,45,7,55555,My Left Foot (1989),Drama,False
656322,3841,2718,4,965998221,M,45,18,26101,Drop Dead Gorgeous (1999),Comedy,False
805271,4725,494,3,963368800,M,35,5,96707-1321,Executive Decision (1996),Action|Thriller,False
961686,5916,2495,2,957460661,M,50,20,48230,"Fantastic Planet, The (La Plan�te sauvage) (1973)",Animation|Sci-Fi,False
812977,3394,3429,5,967492849,M,35,7,90069,Creature Comforts (1990),Animation|Comedy,False
165216,1333,3418,4,974777768,M,25,17,06460,Thelma & Louise (1991),Action|Drama,False
743546,3997,2322,5,965578891,M,35,17,45255,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,False
701426,1465,2367,4,974766332,M,50,16,93003,King Kong (1976),Action|Adventure|Horror,False
173377,331,318,5,976849543,M,25,7,55902,"Shawshank Redemption, The (1994)",Drama,False
544858,1980,1302,5,974687608,M,35,7,06460,Field of Dreams (1989),Drama,False
442986,1125,2072,1,1019369438,F,18,4,53715,"'burbs, The (1989)",Comedy,False
749443,702,2511,4,975563010,M,35,7,90808,"Long Goodbye, The (1973)",Crime,False
254410,1611,377,3,980748119,M,25,0,03867,Speed (1994),Action|Romance|Thriller,False
607662,4435,3145,1,965097746,M,25,7,76904,"Cradle Will Rock, The (1999)",Drama,False
64488,5663,648,4,958769459,F,35,20,75093,Mission: Impossible (1996),Action|Adventure|Mystery,False
81454,442,3108,5,978732002,M,25,1,55105,"Fisher King, The (1991)",Comedy|Drama|Romance,False
749441,524,2511,5,976165551,M,18,0,91320,"Long Goodbye, The (1973)",Crime,False
152309,5096,1124,3,962379995,M,25,11,75206,On Golden Pond (1981),Drama,False
416169,202,3916,4,976936911,M,18,4,53706,Remember the Titans (2000),Drama,False
26462,1561,527,5,1023676856,F,18,4,11214,Schindler's List (1993),Drama|War,False
808952,5717,2747,3,958866139,M,25,0,03766,"Little Shop of Horrors, The (1960)",Comedy|Horror,False
965505,3491,460,3,967072573,M,25,16,28542,Getting Even with Dad (1994),Comedy,False
979227,2926,483,3,1006657114,F,18,2,55118,King of the Hill (1993),Drama,False
294682,2321,1513,2,974475200,M,25,7,30115,Romy and Michele's High School Reunion (1997),Comedy,False
376075,3513,111,3,966974638,M,25,16,01890,Taxi Driver (1976),Drama|Thriller,False
152714,3321,1957,3,967917902,M,35,1,95380,Chariots of Fire (1981),Drama,False
690280,531,1407,5,978730666,F,18,14,22206,Scream (1996),Horror|Thriller,False
905535,5317,3024,3,997839644,F,25,0,02138,Piranha (1978),Horror|Sci-Fi,False
351907,4508,474,3,964982042,M,25,20,15701,In the Line of Fire (1993),Action|Thriller,False
610975,1030,70,4,975000177,M,25,7,97303,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
95602,1244,3257,1,975340605,M,25,4,22030,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
106709,3418,982,4,967686580,F,18,3,22305,Picnic (1955),Drama,False
1013,3651,1193,5,966456231,M,25,14,98103,One Flew Over the Cuckoo's Nest (1975),Drama,False
858388,4277,3802,3,965647637,M,35,16,98133,Freejack (1992),Action|Sci-Fi,False
800756,4009,1208,5,965545794,M,18,7,44039,Apocalypse Now (1979),Drama|War,False
591514,2611,2976,1,992890361,M,25,3,07719,Bringing Out the Dead (1999),Drama|Horror,False
458700,5990,2300,5,956869774,F,25,20,90046,"Producers, The (1968)",Comedy|Musical,False
829172,1980,1300,4,974687772,M,35,7,06460,My Life as a Dog (Mitt liv som hund) (1985),Drama,False
564980,1173,342,3,975001348,F,25,7,10019,Muriel's Wedding (1994),Comedy|Romance,False
215192,4155,1214,5,965852177,M,50,17,85712,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
670521,3081,1960,5,969803674,M,25,7,77252,"Last Emperor, The (1987)",Drama|War,False
778741,5890,2262,3,957470183,M,35,20,77008,About Last Night... (1986),Comedy|Drama|Romance,False
726876,692,112,4,977701532,F,25,0,85207,Rumble in the Bronx (1995),Action|Adventure|Crime,False
427023,2225,1257,2,974678005,M,25,5,96815,Better Off Dead... (1985),Comedy,False
596513,3483,748,3,967067324,F,45,7,30260,"Arrival, The (1996)",Action|Sci-Fi|Thriller,False
304759,4562,2395,4,967429585,M,35,10,94133,Rushmore (1998),Comedy,False
799817,3292,928,3,968100943,F,50,6,79410,Rebecca (1940),Romance|Thriller,False
915888,2986,2290,4,970812659,M,25,4,24060,Stardust Memories (1980),Comedy|Drama,False
98945,3373,2278,5,967602808,M,18,16,94709,Ronin (1998),Action|Crime|Thriller,False
308271,261,1885,3,976669661,M,25,20,75801,"Opposite of Sex, The (1998)",Comedy|Drama,False
89449,5908,1259,3,960832407,M,25,4,19711,Stand by Me (1986),Adventure|Comedy|Drama,False
453377,3329,1282,4,967865378,M,50,18,72601,Fantasia (1940),Animation|Children's|Musical,False
240051,1733,2700,4,984293105,M,18,14,43725,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
813505,1087,3159,4,988651914,M,25,16,08826,Fantasia 2000 (1999),Animation|Children's|Musical,False
134611,3023,1198,5,970471116,F,25,7,92108,Raiders of the Lost Ark (1981),Action|Adventure,False
440905,5762,592,1,958222056,F,35,6,55125,Batman (1989),Action|Adventure|Crime|Drama,False
264078,3824,1127,2,965941001,M,25,17,32308,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
758780,5074,2915,3,962437762,M,1,0,20132,Risky Business (1983),Comedy,False
929510,1658,502,4,974715150,F,35,6,94214,"Next Karate Kid, The (1994)",Action|Children's,False
517821,2244,3675,2,975281677,M,1,10,60565,White Christmas (1954),Musical,False
466548,4016,2096,4,965530118,M,50,0,33901,Sleeping Beauty (1959),Animation|Children's|Musical,False
198905,3884,1261,2,967595826,M,18,4,78759,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
144222,302,2396,4,976505078,M,18,4,04901,Shakespeare in Love (1998),Comedy|Romance,False
801930,5220,3370,2,961542405,M,25,7,91436,Betrayed (1988),Drama|Thriller,False
383099,5920,2686,3,977153026,F,25,1,05401,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,False
925230,1303,1904,4,974962179,M,25,19,94111,Henry Fool (1997),Comedy|Drama,False
160509,1833,457,5,974697963,M,18,17,07030,"Fugitive, The (1993)",Action|Thriller,False
796468,1579,3730,4,974736471,M,25,0,60201,"Conversation, The (1974)",Drama|Mystery,False
894298,1605,1913,4,978638410,F,18,0,28270,Picnic at Hanging Rock (1975),Drama|Mystery,False
633182,5090,2311,4,962821264,F,35,19,75069,2010 (1984),Mystery|Sci-Fi,False
869152,5111,371,3,962334281,M,35,2,78006,"Paper, The (1994)",Comedy|Drama,False
138823,2771,2359,3,973097213,M,18,1,92037,Waking Ned Devine (1998),Comedy,False
493302,4411,2405,3,970365661,M,18,4,92122,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
352669,2056,1221,5,974817327,M,25,4,56301,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
249166,2895,3006,5,972067850,M,25,11,07039,"Insider, The (1999)",Drama,False
553230,5698,2111,3,958592665,M,35,14,55418,"Man with Two Brains, The (1983)",Comedy,False
379037,5070,337,5,962469222,M,25,2,55344,What's Eating Gilbert Grape (1993),Drama,False
463694,2456,2093,4,974182811,M,25,5,48103,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,False
577470,4802,1262,4,993325510,M,56,1,40601,"Great Escape, The (1963)",Adventure|War,False
649395,2935,2549,4,972177873,M,25,0,55126,Wing Commander (1999),Action|Sci-Fi,False
977525,4535,3144,4,964721272,M,18,19,17517,"Glass Bottom Boat, The (1966)",Comedy|Romance,False
477636,4186,1377,3,1017759155,M,25,7,33308,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
905777,3724,2184,3,966226634,M,35,6,77083,"Trouble with Harry, The (1955)",Mystery|Thriller,False
230832,4987,288,3,962595194,F,56,8,90210,Natural Born Killers (1994),Action|Thriller,False
59010,5264,608,4,961181600,M,18,4,15217,Fargo (1996),Crime|Drama|Thriller,False
399426,3201,1343,5,968624475,M,45,7,35216,Cape Fear (1991),Thriller,False
481125,2679,3489,4,973439318,F,18,4,02143,Hook (1991),Adventure|Fantasy,False
270300,4562,2723,5,967428262,M,35,10,94133,Mystery Men (1999),Action|Adventure|Comedy,False
272450,5568,1923,4,959745265,M,18,4,49841,There's Something About Mary (1998),Comedy,False
254276,1091,377,4,974930168,M,18,5,345567,Speed (1994),Action|Romance|Thriller,False
57736,2304,608,5,974505020,M,45,12,94103,Fargo (1996),Crime|Drama|Thriller,False
59581,1685,1246,4,974711500,M,35,12,95833,Dead Poets Society (1989),Drama,False
304311,2304,2395,4,974495300,M,45,12,94103,Rushmore (1998),Comedy,False
59474,873,1246,4,975341796,M,56,6,19027,Dead Poets Society (1989),Drama,False
950697,1470,3840,1,974836590,M,18,4,94118,Pumpkinhead (1988),Horror,False
631608,48,2664,4,978148265,M,25,4,92107,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,False
599873,3519,832,3,969989464,F,25,14,11215,Ransom (1996),Drama|Thriller,False
142658,5277,2571,4,964555585,M,25,20,91740,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
275025,4732,968,4,963332279,M,25,14,24450,Night of the Living Dead (1968),Horror|Sci-Fi,False
40742,1794,150,4,974704760,M,25,11,20878,Apollo 13 (1995),Drama,False
120775,2529,1265,2,974055983,F,35,9,95903,Groundhog Day (1993),Comedy|Romance,False
964800,639,1008,4,975810741,M,45,17,85202,"Davy Crockett, King of the Wild Frontier (1955)",Western,False
575551,4156,999,4,965343600,M,56,20,95123,2 Days in the Valley (1996),Crime,False
124276,3812,1372,3,965955680,M,35,17,78749,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,False
643675,1757,610,5,974703792,M,25,4,75206,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
896365,4728,193,2,1032136149,M,25,19,31401,Showgirls (1995),Drama,False
589104,149,2243,5,977589277,M,25,1,29205,Broadcast News (1987),Comedy|Drama|Romance,False
828356,156,1086,4,977251308,F,45,7,14519,Dial M for Murder (1954),Mystery|Thriller,False
48499,3556,260,4,966806315,M,25,17,03038,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
880242,550,3483,4,976161693,M,45,8,21559,"Road to El Dorado, The (2000)",Animation|Children's,False
304094,1356,2395,3,974771290,F,18,4,91706,Rushmore (1998),Comedy,False
241591,1897,296,4,974772288,F,50,2,94530,Pulp Fiction (1994),Crime|Drama,False
509035,2457,2000,5,974178092,M,25,0,60656,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
850563,3259,3864,2,1037674578,F,18,4,95616,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,False
573747,411,3897,4,997065250,F,45,1,43214,Almost Famous (2000),Comedy|Drama,False
296812,411,1089,2,1010352808,F,45,1,43214,Reservoir Dogs (1992),Crime|Thriller,False
952425,3415,2518,4,967519302,M,35,7,80129,Night Shift (1982),Comedy,False
472610,4329,2174,4,965242522,F,25,14,78232,Beetlejuice (1988),Comedy|Fantasy,False
397450,4957,300,5,962906074,M,25,2,48197,Quiz Show (1994),Drama,False
451652,4381,317,1,965262650,M,25,4,65804,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,False
869479,2185,3814,5,975363166,M,45,17,27502,Love and Death (1975),Comedy,False
238266,5021,2058,4,962582779,M,50,6,90504,"Negotiator, The (1998)",Action|Thriller,False
411336,4089,3253,5,965455473,M,25,7,79416,Wayne's World (1992),Comedy,False
947835,3378,2451,3,967756714,M,18,4,48135,"Gate, The (1987)",Horror,False
437130,1301,1339,1,974787689,F,25,2,10475,Bram Stoker's Dracula (1992),Horror|Romance,False
